photo_file,photo_id,signal_info.movement,departure_time,car_type,lane,car_info.movement,Tracking_ID
EW04_20220726074000,EW04_20220726074000_00023.jpg,s,00:11.50,car,6,r,0
EW04_20220726074000,EW04_20220726074000_00034.jpg,s,00:17.00,unknown,1,u,0
EW04_20220726074000,EW04_20220726074000_00049.jpg,s,00:24.50,car,1,u,0
EW04_20220726074000,EW04_20220726074000_00175.jpg,tl,01:27.50,car,1,l,0
EW04_20220726074000,EW04_20220726074000_00175.jpg,tl,01:27.50,car,5,t,0
EW04_20220726074000,EW04_20220726074000_00177.jpg,tl,01:28.50,car,4,t,0
EW04_20220726074000,EW04_20220726074000_00179.jpg,tl,01:29.50,car,5,t,0
EW04_20220726074000,EW04_20220726074000_00179.jpg,tl,01:29.50,car,3,t,0
EW04_20220726074000,EW04_20220726074000_00180.jpg,tl,01:30.00,car,4,t,0
EW04_20220726074000,EW04_20220726074000_00183.jpg,tl,01:31.50,car,5,t,0
EW04_20220726074000,EW04_20220726074000_00183.jpg,tl,01:31.50,car,3,t,0
EW04_20220726074000,EW04_20220726074000_00185.jpg,tl,01:32.50,car,4,t,0
EW04_20220726074000,EW04_20220726074000_00189.jpg,tl,01:34.50,car,4,t,0
EW04_20220726074000,EW04_20220726074000_00189.jpg,tl,01:34.50,bus,5,t,0
EW04_20220726074000,EW04_20220726074000_00190.jpg,tl,01:35.00,car,3,t,0
EW04_20220726074000,EW04_20220726074000_00194.jpg,t,01:37.00,car,4,t,0
EW04_20220726074000,EW04_20220726074000_00195.jpg,t,01:37.50,car,5,t,0
EW04_20220726074000,EW04_20220726074000_00196.jpg,t,01:38.00,small_truck,3,t,0
EW04_20220726074000,EW04_20220726074000_00198.jpg,t,01:39.00,car,4,t,0
EW04_20220726074000,EW04_20220726074000_00204.jpg,t,01:42.00,bus,5,t,0
EW04_20220726074000,EW04_20220726074000_00204.jpg,t,01:42.00,car,3,t,0
EW04_20220726074000,EW04_20220726074000_00206.jpg,t,01:43.00,car,3,t,0
EW04_20220726074000,EW04_20220726074000_00209.jpg,t,01:44.50,car,3,t,0
EW04_20220726074000,EW04_20220726074000_00213.jpg,t,01:46.50,car,3,t,0
EW04_20220726074000,EW04_20220726074000_00216.jpg,t,01:48.00,car,3,t,0
EW04_20220726074000,EW04_20220726074000_00227.jpg,t,01:53.50,car,3,t,0
EW04_20220726074000,EW04_20220726074000_00231.jpg,t,01:55.50,car,3,t,0
EW04_20220726074000,EW04_20220726074000_00234.jpg,t,01:57.00,small_truck,4,t,0
EW04_20220726074000,EW04_20220726074000_00238.jpg,t,01:59.00,car,4,t,0
EW04_20220726074000,EW04_20220726074000_00243.jpg,t,02:01.50,car,3,t,0
EW04_20220726074000,EW04_20220726074000_00249.jpg,t,02:04.50,car,4,t,0
EW04_20220726074000,EW04_20220726074000_00252.jpg,t,02:06.00,car,3,t,0
EW04_20220726074000,EW04_20220726074000_00255.jpg,t,02:07.50,car,4,t,0
EW04_20220726074000,EW04_20220726074000_00258.jpg,t,02:09.00,car,3,t,0
EW04_20220726074000,EW04_20220726074000_00268.jpg,t,02:14.00,car,4,t,0
EW04_20220726074000,EW04_20220726074000_00276.jpg,y,02:18.00,car,3,t,0
EW04_20220726074000,EW04_20220726074000_00311.jpg,s,02:35.50,car,6,r,0
EW04_20220726074000,EW04_20220726074000_00365.jpg,s,03:02.50,car,1,u,0
EW04_20220726074000,EW04_20220726074000_00413.jpg,s,03:26.50,car,1,u,0
EW04_20220726074000,EW04_20220726074000_00495.jpg,tl,04:07.50,small_truck,4,t,0
EW04_20220726074000,EW04_20220726074000_00496.jpg,tl,04:08.00,car,5,t,0
EW04_20220726074000,EW04_20220726074000_00497.jpg,tl,04:08.50,car,2,l,0
EW04_20220726074000,EW04_20220726074000_00498.jpg,tl,04:09.00,car,4,t,0
EW04_20220726074000,EW04_20220726074000_00498.jpg,tl,04:09.00,car,3,t,0
EW04_20220726074000,EW04_20220726074000_00501.jpg,tl,04:10.50,car,5,t,0
EW04_20220726074000,EW04_20220726074000_00502.jpg,tl,04:11.00,car,3,t,0
EW04_20220726074000,EW04_20220726074000_00504.jpg,tl,04:12.00,car,4,t,0
EW04_20220726074000,EW04_20220726074000_00505.jpg,tl,04:12.50,car,5,t,0
EW04_20220726074000,EW04_20220726074000_00508.jpg,tl,04:14.00,car,4,t,0
EW04_20220726074000,EW04_20220726074000_00508.jpg,tl,04:14.00,car,3,t,0
EW04_20220726074000,EW04_20220726074000_00511.jpg,tl,04:15.50,car,5,t,0
EW04_20220726074000,EW04_20220726074000_00512.jpg,tl,04:16.00,car,4,t,0
