photo_file,photo_id,signal_info.movement,departure_time,car_type,lane,car_info.movement,Tracking_ID
EW04_20220726190000,EW04_20220726190000_00040.jpg,s,00:20.00,car,1,u,0
EW04_20220726190000,EW04_20220726190000_00040.jpg,s,00:20.00,bike,1,u,0
EW04_20220726190000,EW04_20220726190000_00049.jpg,s,00:24.50,car,1,u,0
EW04_20220726190000,EW04_20220726190000_00064.jpg,s,00:32.00,car,1,u,0
EW04_20220726190000,EW04_20220726190000_00073.jpg,s,00:36.50,car,1,u,0
EW04_20220726190000,EW04_20220726190000_00120.jpg,s,01:00.00,bike,6,r,0
EW04_20220726190000,EW04_20220726190000_00143.jpg,s,01:11.50,bike,6,r,0
EW04_20220726190000,EW04_20220726190000_00146.jpg,s,01:13.00,car,6,r,0
EW04_20220726190000,EW04_20220726190000_00175.jpg,tl,01:27.50,bike,5,t,0
EW04_20220726190000,EW04_20220726190000_00180.jpg,tl,01:30.00,bike,3,t,0
EW04_20220726190000,EW04_20220726190000_00183.jpg,tl,01:31.50,car,4,t,0
EW04_20220726190000,EW04_20220726190000_00187.jpg,tl,01:33.50,car,4,t,0
EW04_20220726190000,EW04_20220726190000_00188.jpg,tl,01:34.00,car,1,u,0
EW04_20220726190000,EW04_20220726190000_00188.jpg,tl,01:34.00,car,5,t,0
EW04_20220726190000,EW04_20220726190000_00192.jpg,tl,01:36.00,car,3,t,0
EW04_20220726190000,EW04_20220726190000_00192.jpg,tl,01:36.00,car,5,t,0
EW04_20220726190000,EW04_20220726190000_00194.jpg,tl,01:37.00,car,4,t,0
EW04_20220726190000,EW04_20220726190000_00196.jpg,tl,01:38.00,car,5,t,0
EW04_20220726190000,EW04_20220726190000_00196.jpg,tl,01:38.00,car,3,t,0
EW04_20220726190000,EW04_20220726190000_00200.jpg,t,01:40.00,car,3,t,0
EW04_20220726190000,EW04_20220726190000_00201.jpg,t,01:40.50,car,4,t,0
EW04_20220726190000,EW04_20220726190000_00202.jpg,t,01:41.00,car,5,t,0
