photo_file,photo_id,signal_info.movement,departure_time,car_type,lane,car_info.movement,Tracking_ID
EW04_20220726182500,EW04_20220726182500_00000.jpg,s,00:00.00,car,6,r,0
EW04_20220726182500,EW04_20220726182500_00000.jpg,s,00:00.00,car,4,t,0
EW04_20220726182500,EW04_20220726182500_00000.jpg,s,00:00.00,car,5,t,0
EW04_20220726182500,EW04_20220726182500_00003.jpg,s,00:01.50,car,5,t,0
EW04_20220726182500,EW04_20220726182500_00027.jpg,s,00:13.50,car,6,r,0
EW04_20220726182500,EW04_20220726182500_00038.jpg,s,00:19.00,car,6,r,0
EW04_20220726182500,EW04_20220726182500_00057.jpg,s,00:28.50,car,6,r,0
EW04_20220726182500,EW04_20220726182500_00065.jpg,s,00:32.50,car,6,r,0
EW04_20220726182500,EW04_20220726182500_00088.jpg,s,00:44.00,car,1,u,0
EW04_20220726182500,EW04_20220726182500_00097.jpg,s,00:48.50,small_truck,1,u,0
EW04_20220726182500,EW04_20220726182500_00118.jpg,s,00:59.00,car,1,u,0
EW04_20220726182500,EW04_20220726182500_00122.jpg,s,01:01.00,car,1,u,0
EW04_20220726182500,EW04_20220726182500_00212.jpg,tl,01:46.00,bike,2,t,0
EW04_20220726182500,EW04_20220726182500_00213.jpg,tl,01:46.50,car,1,u,0
EW04_20220726182500,EW04_20220726182500_00215.jpg,tl,01:47.50,car,1,l,0
EW04_20220726182500,EW04_20220726182500_00217.jpg,tl,01:48.50,car,5,t,0
EW04_20220726182500,EW04_20220726182500_00218.jpg,tl,01:49.00,car,3,t,0
EW04_20220726182500,EW04_20220726182500_00219.jpg,tl,01:49.50,car,1,l,0
EW04_20220726182500,EW04_20220726182500_00219.jpg,tl,01:49.50,car,6,t,0
EW04_20220726182500,EW04_20220726182500_00219.jpg,tl,01:49.50,car,5,t,0
EW04_20220726182500,EW04_20220726182500_00220.jpg,tl,01:50.00,car,4,t,0
EW04_20220726182500,EW04_20220726182500_00221.jpg,tl,01:50.50,car,2,t,0
EW04_20220726182500,EW04_20220726182500_00222.jpg,tl,01:51.00,car,2,l,0
EW04_20220726182500,EW04_20220726182500_00224.jpg,tl,01:52.00,car,1,l,0
EW04_20220726182500,EW04_20220726182500_00226.jpg,tl,01:53.00,car,3,t,0
EW04_20220726182500,EW04_20220726182500_00228.jpg,tl,01:54.00,car,2,l,0
EW04_20220726182500,EW04_20220726182500_00228.jpg,tl,01:54.00,car,4,t,0
EW04_20220726182500,EW04_20220726182500_00229.jpg,tl,01:54.50,car,5,t,0
EW04_20220726182500,EW04_20220726182500_00229.jpg,tl,01:54.50,car,1,l,0
EW04_20220726182500,EW04_20220726182500_00229.jpg,tl,01:54.50,car,3,t,0
EW04_20220726182500,EW04_20220726182500_00231.jpg,tl,01:55.50,car,4,t,0
EW04_20220726182500,EW04_20220726182500_00232.jpg,tl,01:56.00,car,5,t,0
EW04_20220726182500,EW04_20220726182500_00232.jpg,tl,01:56.00,car,2,l,0
EW04_20220726182500,EW04_20220726182500_00235.jpg,tl,01:57.50,car,4,t,0
EW04_20220726182500,EW04_20220726182500_00235.jpg,tl,01:57.50,car,5,t,0
EW04_20220726182500,EW04_20220726182500_00236.jpg,tl,01:58.00,car,3,t,0
EW04_20220726182500,EW04_20220726182500_00237.jpg,tl,01:58.50,car,2,l,0
EW04_20220726182500,EW04_20220726182500_00238.jpg,tl,01:59.00,car,1,u,0
EW04_20220726182500,EW04_20220726182500_00238.jpg,tl,01:59.00,car,1,l,0
EW04_20220726182500,EW04_20220726182500_00239.jpg,tl,01:59.50,car,3,t,0
EW04_20220726182500,EW04_20220726182500_00239.jpg,tl,01:59.50,car,1,u,0
EW04_20220726182500,EW04_20220726182500_00240.jpg,tl,02:00.00,car,4,t,0
EW04_20220726182500,EW04_20220726182500_00242.jpg,tl,02:01.00,car,5,t,0
EW04_20220726182500,EW04_20220726182500_00243.jpg,tl,02:01.50,car,3,t,0
EW04_20220726182500,EW04_20220726182500_00246.jpg,tl,02:03.00,bus,5,t,0
EW04_20220726182500,EW04_20220726182500_00246.jpg,tl,02:03.00,bike,3,t,0
EW04_20220726182500,EW04_20220726182500_00249.jpg,t,02:04.50,car,4,t,0
