photo_file,photo_id,signal_info.movement,departure_time,car_type,lane,car_info.movement,Tracking_ID
EW04_20220726181500,EW04_20220726181500_00002.jpg,s,00:01.00,car,1,u,0
EW04_20220726181500,EW04_20220726181500_00009.jpg,s,00:04.50,car,1,u,0
EW04_20220726181500,EW04_20220726181500_00022.jpg,s,00:11.00,car,1,u,0
EW04_20220726181500,EW04_20220726181500_00023.jpg,s,00:11.50,car,1,u,0
EW04_20220726181500,EW04_20220726181500_00029.jpg,s,00:14.50,car,1,u,0
EW04_20220726181500,EW04_20220726181500_00034.jpg,s,00:17.00,car,1,u,0
EW04_20220726181500,EW04_20220726181500_00091.jpg,s,00:45.50,car,6,r,0
EW04_20220726181500,EW04_20220726181500_00124.jpg,s,01:02.00,car,1,u,0
EW04_20220726181500,EW04_20220726181500_00133.jpg,tl,01:06.50,bike,3,t,0
EW04_20220726181500,EW04_20220726181500_00136.jpg,tl,01:08.00,bike,6,t,0
EW04_20220726181500,EW04_20220726181500_00136.jpg,tl,01:08.00,car,1,u,0
EW04_20220726181500,EW04_20220726181500_00137.jpg,tl,01:08.50,car,2,l,0
EW04_20220726181500,EW04_20220726181500_00138.jpg,tl,01:09.00,car,4,t,0
EW04_20220726181500,EW04_20220726181500_00139.jpg,tl,01:09.50,car,1,l,0
EW04_20220726181500,EW04_20220726181500_00139.jpg,tl,01:09.50,bike,6,t,0
EW04_20220726181500,EW04_20220726181500_00141.jpg,tl,01:10.50,car,5,t,0
EW04_20220726181500,EW04_20220726181500_00142.jpg,tl,01:11.00,car,1,l,0
EW04_20220726181500,EW04_20220726181500_00142.jpg,tl,01:11.00,car,3,t,0
EW04_20220726181500,EW04_20220726181500_00143.jpg,tl,01:11.50,car,2,l,0
EW04_20220726181500,EW04_20220726181500_00144.jpg,tl,01:12.00,car,4,t,0
EW04_20220726181500,EW04_20220726181500_00146.jpg,tl,01:13.00,car,5,t,0
EW04_20220726181500,EW04_20220726181500_00146.jpg,tl,01:13.00,car,3,t,0
EW04_20220726181500,EW04_20220726181500_00147.jpg,tl,01:13.50,car,1,u,0
EW04_20220726181500,EW04_20220726181500_00147.jpg,tl,01:13.50,car,2,l,0
EW04_20220726181500,EW04_20220726181500_00148.jpg,tl,01:14.00,car,4,t,0
EW04_20220726181500,EW04_20220726181500_00150.jpg,tl,01:15.00,car,1,l,0
EW04_20220726181500,EW04_20220726181500_00152.jpg,tl,01:16.00,car,4,t,0
EW04_20220726181500,EW04_20220726181500_00152.jpg,tl,01:16.00,car,3,t,0
