photo_file,photo_id,signal_info.movement,departure_time,car_type,lane,car_info.movement,Tracking_ID
EW04_20220726073500,EW04_20220726073500_00053.jpg,s,00:26.50,car,1,u,0
EW04_20220726073500,EW04_20220726073500_00131.jpg,tl,01:05.50,car,1,u,0
EW04_20220726073500,EW04_20220726073500_00134.jpg,tl,01:07.00,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00135.jpg,tl,01:07.50,car,1,u,0
EW04_20220726073500,EW04_20220726073500_00138.jpg,tl,01:09.00,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00138.jpg,tl,01:09.00,car,5,t,0
EW04_20220726073500,EW04_20220726073500_00141.jpg,tl,01:10.50,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00141.jpg,tl,01:10.50,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00144.jpg,tl,01:12.00,car,5,t,0
EW04_20220726073500,EW04_20220726073500_00148.jpg,tl,01:14.00,small_truck,5,t,0
EW04_20220726073500,EW04_20220726073500_00149.jpg,tl,01:14.50,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00149.jpg,tl,01:14.50,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00152.jpg,t,01:16.00,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00153.jpg,t,01:16.50,car,5,t,0
EW04_20220726073500,EW04_20220726073500_00155.jpg,t,01:17.50,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00157.jpg,t,01:18.50,bus,4,t,0
EW04_20220726073500,EW04_20220726073500_00157.jpg,t,01:18.50,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00161.jpg,t,01:20.50,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00162.jpg,t,01:21.00,small_truck,5,t,0
EW04_20220726073500,EW04_20220726073500_00162.jpg,t,01:21.00,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00166.jpg,t,01:23.00,small_truck,4,t,0
EW04_20220726073500,EW04_20220726073500_00168.jpg,t,01:24.00,car,5,t,0
EW04_20220726073500,EW04_20220726073500_00170.jpg,t,01:25.00,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00172.jpg,t,01:26.00,car,5,t,0
EW04_20220726073500,EW04_20220726073500_00175.jpg,t,01:27.50,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00177.jpg,t,01:28.50,car,5,t,0
EW04_20220726073500,EW04_20220726073500_00179.jpg,t,01:29.50,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00182.jpg,t,01:31.00,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00182.jpg,t,01:31.00,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00182.jpg,t,01:31.00,car,5,t,0
EW04_20220726073500,EW04_20220726073500_00185.jpg,t,01:32.50,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00188.jpg,t,01:34.00,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00188.jpg,t,01:34.00,car,5,t,0
EW04_20220726073500,EW04_20220726073500_00193.jpg,t,01:36.50,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00194.jpg,t,01:37.00,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00196.jpg,t,01:38.00,car,5,t,0
EW04_20220726073500,EW04_20220726073500_00196.jpg,t,01:38.00,small_truck,4,t,0
EW04_20220726073500,EW04_20220726073500_00198.jpg,t,01:39.00,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00202.jpg,t,01:41.00,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00202.jpg,t,01:41.00,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00206.jpg,t,01:43.00,small_truck,3,t,0
EW04_20220726073500,EW04_20220726073500_00210.jpg,t,01:45.00,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00327.jpg,s,02:43.50,car,1,u,0
EW04_20220726073500,EW04_20220726073500_00345.jpg,s,02:52.50,car,1,u,0
EW04_20220726073500,EW04_20220726073500_00395.jpg,s,03:17.50,car,6,r,0
EW04_20220726073500,EW04_20220726073500_00405.jpg,s,03:22.50,car,6,r,0
EW04_20220726073500,EW04_20220726073500_00408.jpg,s,03:24.00,car,1,u,0
EW04_20220726073500,EW04_20220726073500_00432.jpg,s,03:36.00,car,6,r,0
EW04_20220726073500,EW04_20220726073500_00450.jpg,tl,03:45.00,car,1,u,0
EW04_20220726073500,EW04_20220726073500_00451.jpg,tl,03:45.50,car,1,u,0
EW04_20220726073500,EW04_20220726073500_00455.jpg,tl,03:47.50,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00457.jpg,tl,03:48.50,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00457.jpg,tl,03:48.50,car,5,t,0
EW04_20220726073500,EW04_20220726073500_00461.jpg,tl,03:50.50,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00462.jpg,tl,03:51.00,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00464.jpg,tl,03:52.00,small_truck,5,t,0
EW04_20220726073500,EW04_20220726073500_00466.jpg,tl,03:53.00,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00467.jpg,tl,03:53.50,small_truck,5,t,0
EW04_20220726073500,EW04_20220726073500_00468.jpg,tl,03:54.00,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00471.jpg,tl,03:55.50,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00471.jpg,tl,03:55.50,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00472.jpg,tl,03:56.00,small_truck,6,t,0
EW04_20220726073500,EW04_20220726073500_00473.jpg,t,03:56.50,car,5,t,0
EW04_20220726073500,EW04_20220726073500_00473.jpg,t,03:56.50,car,1,l,0
EW04_20220726073500,EW04_20220726073500_00474.jpg,t,03:57.00,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00475.jpg,t,03:57.50,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00479.jpg,t,03:59.50,car,1,u,0
EW04_20220726073500,EW04_20220726073500_00480.jpg,t,04:00.00,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00480.jpg,t,04:00.00,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00484.jpg,t,04:02.00,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00485.jpg,t,04:02.50,small_truck,3,t,0
EW04_20220726073500,EW04_20220726073500_00488.jpg,t,04:04.00,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00489.jpg,t,04:04.50,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00492.jpg,t,04:06.00,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00494.jpg,t,04:07.00,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00495.jpg,t,04:07.50,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00498.jpg,t,04:09.00,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00498.jpg,t,04:09.00,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00501.jpg,t,04:10.50,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00506.jpg,t,04:13.00,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00506.jpg,t,04:13.00,bus,4,t,0
EW04_20220726073500,EW04_20220726073500_00509.jpg,t,04:14.50,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00513.jpg,t,04:16.50,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00515.jpg,t,04:17.50,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00517.jpg,t,04:18.50,car,3,t,0
EW04_20220726073500,EW04_20220726073500_00523.jpg,t,04:21.50,car,4,t,0
EW04_20220726073500,EW04_20220726073500_00537.jpg,t,04:28.50,car,4,t,0
