photo_file,photo_id,signal_info.movement,departure_time,car_type,lane,car_info.movement,Tracking_ID
EW04_20220726190500,EW04_20220726190500_00023.jpg,s,00:11.50,bike,1,u,0
EW04_20220726190500,EW04_20220726190500_00085.jpg,s,00:42.50,car,1,u,0
EW04_20220726190500,EW04_20220726190500_00090.jpg,s,00:45.00,car,1,u,0
EW04_20220726190500,EW04_20220726190500_00132.jpg,s,01:06.00,car,1,u,0
EW04_20220726190500,EW04_20220726190500_00176.jpg,s,01:28.00,car,6,r,0
EW04_20220726190500,EW04_20220726190500_00190.jpg,s,01:35.00,car,6,r,0
EW04_20220726190500,EW04_20220726190500_00195.jpg,s,01:37.50,car,1,u,0
EW04_20220726190500,EW04_20220726190500_00200.jpg,s,01:40.00,car,6,r,0
EW04_20220726190500,EW04_20220726190500_00214.jpg,tl,01:47.00,small_truck,1,u,0
EW04_20220726190500,EW04_20220726190500_00217.jpg,tl,01:48.50,bike,5,t,0
EW04_20220726190500,EW04_20220726190500_00218.jpg,tl,01:49.00,bike,1,l,0
EW04_20220726190500,EW04_20220726190500_00222.jpg,tl,01:51.00,car,1,l,0
EW04_20220726190500,EW04_20220726190500_00223.jpg,tl,01:51.50,car,2,l,0
EW04_20220726190500,EW04_20220726190500_00223.jpg,tl,01:51.50,car,3,t,0
EW04_20220726190500,EW04_20220726190500_00223.jpg,tl,01:51.50,car,4,t,0
EW04_20220726190500,EW04_20220726190500_00224.jpg,tl,01:52.00,car,5,t,0
EW04_20220726190500,EW04_20220726190500_00227.jpg,tl,01:53.50,car,1,l,0
EW04_20220726190500,EW04_20220726190500_00228.jpg,tl,01:54.00,car,4,t,0
EW04_20220726190500,EW04_20220726190500_00229.jpg,tl,01:54.50,car,5,t,0
EW04_20220726190500,EW04_20220726190500_00230.jpg,tl,01:55.00,car,3,t,0
EW04_20220726190500,EW04_20220726190500_00235.jpg,tl,01:57.50,car,3,t,0
EW04_20220726190500,EW04_20220726190500_00237.jpg,tl,01:58.50,car,5,t,0
EW04_20220726190500,EW04_20220726190500_00239.jpg,t,01:59.50,unknown,4,t,0
EW04_20220726190500,EW04_20220726190500_00240.jpg,t,02:00.00,car,3,t,0
EW04_20220726190500,EW04_20220726190500_00242.jpg,t,02:01.00,car,5,t,0
EW04_20220726190500,EW04_20220726190500_00245.jpg,t,02:02.50,car,3,t,0
EW04_20220726190500,EW04_20220726190500_00247.jpg,t,02:03.50,car,4,t,0
EW04_20220726190500,EW04_20220726190500_00247.jpg,t,02:03.50,car,3,t,0
EW04_20220726190500,EW04_20220726190500_00250.jpg,t,02:05.00,car,5,t,0
EW04_20220726190500,EW04_20220726190500_00253.jpg,t,02:06.50,car,3,t,0
EW04_20220726190500,EW04_20220726190500_00254.jpg,t,02:07.00,car,4,t,0
EW04_20220726190500,EW04_20220726190500_00255.jpg,t,02:07.50,car,5,t,0
EW04_20220726190500,EW04_20220726190500_00258.jpg,t,02:09.00,car,4,t,0
EW04_20220726190500,EW04_20220726190500_00260.jpg,t,02:10.00,car,5,t,0
EW04_20220726190500,EW04_20220726190500_00261.jpg,t,02:10.50,car,3,t,0
EW04_20220726190500,EW04_20220726190500_00264.jpg,t,02:12.00,car,4,t,0
EW04_20220726190500,EW04_20220726190500_00265.jpg,t,02:12.50,car,3,t,0
