photo_file,photo_id,signal_info.movement,departure_time,car_type,lane,car_info.movement,Tracking_ID
EW04_20220726070000,EW04_20220726070000_00044.jpg,s,00:22.00,car,1,u,0
EW04_20220726070000,EW04_20220726070000_00142.jpg,s,01:11.00,bike,3,t,0
EW04_20220726070000,EW04_20220726070000_00172.jpg,tl,01:26.00,bus,1,l,0
EW04_20220726070000,EW04_20220726070000_00174.jpg,tl,01:27.00,car,5,t,0
EW04_20220726070000,EW04_20220726070000_00175.jpg,tl,01:27.50,car,3,t,0
EW04_20220726070000,EW04_20220726070000_00179.jpg,tl,01:29.50,small_truck,4,t,0
EW04_20220726070000,EW04_20220726070000_00179.jpg,tl,01:29.50,car,3,t,0
EW04_20220726070000,EW04_20220726070000_00181.jpg,tl,01:30.50,car,5,t,0
EW04_20220726070000,EW04_20220726070000_00183.jpg,tl,01:31.50,car,3,t,0
EW04_20220726070000,EW04_20220726070000_00184.jpg,tl,01:32.00,car,4,t,0
EW04_20220726070000,EW04_20220726070000_00185.jpg,tl,01:32.50,car,5,t,0
EW04_20220726070000,EW04_20220726070000_00187.jpg,tl,01:33.50,car,3,t,0
EW04_20220726070000,EW04_20220726070000_00188.jpg,tl,01:34.00,small_truck,1,u,0
EW04_20220726070000,EW04_20220726070000_00189.jpg,tl,01:34.50,car,4,t,0
EW04_20220726070000,EW04_20220726070000_00191.jpg,tl,01:35.50,car,3,t,0
EW04_20220726070000,EW04_20220726070000_00192.jpg,tl,01:36.00,car,4,t,0
EW04_20220726070000,EW04_20220726070000_00192.jpg,tl,01:36.00,car,5,t,0
EW04_20220726070000,EW04_20220726070000_00196.jpg,t,01:38.00,bus,4,t,0
EW04_20220726070000,EW04_20220726070000_00198.jpg,t,01:39.00,bus,5,t,0
EW04_20220726070000,EW04_20220726070000_00202.jpg,t,01:41.00,car,4,t,0
EW04_20220726070000,EW04_20220726070000_00203.jpg,t,01:41.50,car,5,t,0
EW04_20220726070000,EW04_20220726070000_00206.jpg,t,01:43.00,small_truck,4,t,0
EW04_20220726070000,EW04_20220726070000_00210.jpg,t,01:45.00,car,3,t,0
EW04_20220726070000,EW04_20220726070000_00212.jpg,t,01:46.00,bike,3,t,0
EW04_20220726070000,EW04_20220726070000_00231.jpg,t,01:55.50,small_truck,4,t,0
EW04_20220726070000,EW04_20220726070000_00247.jpg,t,02:03.50,car,4,t,0
EW04_20220726070000,EW04_20220726070000_00250.jpg,t,02:05.00,car,5,t,0
EW04_20220726070000,EW04_20220726070000_00252.jpg,t,02:06.00,car,3,t,0
EW04_20220726070000,EW04_20220726070000_00260.jpg,t,02:10.00,car,3,t,0
EW04_20220726070000,EW04_20220726070000_00368.jpg,s,03:04.00,car,1,u,0
EW04_20220726070000,EW04_20220726070000_00444.jpg,s,03:42.00,bus,6,r,0
EW04_20220726070000,EW04_20220726070000_00494.jpg,tl,04:07.00,car,3,t,0
EW04_20220726070000,EW04_20220726070000_00494.jpg,tl,04:07.00,car,5,t,0
EW04_20220726070000,EW04_20220726070000_00495.jpg,tl,04:07.50,car,2,l,0
EW04_20220726070000,EW04_20220726070000_00496.jpg,tl,04:08.00,car,4,t,0
EW04_20220726070000,EW04_20220726070000_00498.jpg,tl,04:09.00,small_truck,3,t,0
EW04_20220726070000,EW04_20220726070000_00499.jpg,tl,04:09.50,car,5,t,0
EW04_20220726070000,EW04_20220726070000_00501.jpg,tl,04:10.50,car,4,t,0
EW04_20220726070000,EW04_20220726070000_00503.jpg,tl,04:11.50,small_truck,3,t,0
EW04_20220726070000,EW04_20220726070000_00504.jpg,tl,04:12.00,car,4,t,0
EW04_20220726070000,EW04_20220726070000_00507.jpg,tl,04:13.50,bus,5,t,0
EW04_20220726070000,EW04_20220726070000_00507.jpg,tl,04:13.50,car,3,t,0
EW04_20220726070000,EW04_20220726070000_00508.jpg,tl,04:14.00,car,4,t,0
EW04_20220726070000,EW04_20220726070000_00513.jpg,t,04:16.50,car,5,t,0
EW04_20220726070000,EW04_20220726070000_00514.jpg,t,04:17.00,car,4,t,0
EW04_20220726070000,EW04_20220726070000_00518.jpg,t,04:19.00,small_truck,3,t,0
EW04_20220726070000,EW04_20220726070000_00518.jpg,t,04:19.00,car,4,t,0
EW04_20220726070000,EW04_20220726070000_00520.jpg,t,04:20.00,unknown,5,t,0
EW04_20220726070000,EW04_20220726070000_00525.jpg,t,04:22.50,small_truck,3,t,0
EW04_20220726070000,EW04_20220726070000_00525.jpg,t,04:22.50,bus,5,t,0
EW04_20220726070000,EW04_20220726070000_00533.jpg,t,04:26.50,bus,5,t,0
EW04_20220726070000,EW04_20220726070000_00541.jpg,t,04:30.50,bus,5,t,0
EW04_20220726070000,EW04_20220726070000_00549.jpg,t,04:34.50,car,3,t,0
EW04_20220726070000,EW04_20220726070000_00551.jpg,t,04:35.50,bus,5,t,0
EW04_20220726070000,EW04_20220726070000_00553.jpg,t,04:36.50,car,4,t,0
EW04_20220726070000,EW04_20220726070000_00554.jpg,t,04:37.00,car,3,t,0
EW04_20220726070000,EW04_20220726070000_00562.jpg,t,04:41.00,car,4,t,0
EW04_20220726070000,EW04_20220726070000_00566.jpg,t,04:43.00,car,4,t,0
EW04_20220726070000,EW04_20220726070000_00571.jpg,t,04:45.50,car,3,t,0
EW04_20220726070000,EW04_20220726070000_00585.jpg,t,04:52.50,car,4,t,0
