photo_file,photo_id,signal_info.movement,departure_time,car_type,lane,car_info.movement,Tracking_ID
EW04_20220726081500,EW04_20220726081500_00006.jpg,s,00:03.00,car,1,u,0
EW04_20220726081500,EW04_20220726081500_00022.jpg,s,00:11.00,car,1,u,0
EW04_20220726081500,EW04_20220726081500_00028.jpg,s,00:14.00,car,1,u,0
EW04_20220726081500,EW04_20220726081500_00069.jpg,s,00:34.50,car,6,r,0
EW04_20220726081500,EW04_20220726081500_00070.jpg,s,00:35.00,car,1,u,0
EW04_20220726081500,EW04_20220726081500_00132.jpg,tl,01:06.00,bike,3,t,0
EW04_20220726081500,EW04_20220726081500_00137.jpg,tl,01:08.50,car,4,t,0
EW04_20220726081500,EW04_20220726081500_00138.jpg,tl,01:09.00,car,5,t,0
EW04_20220726081500,EW04_20220726081500_00139.jpg,tl,01:09.50,car,3,t,0
EW04_20220726081500,EW04_20220726081500_00143.jpg,tl,01:11.50,car,5,t,0
EW04_20220726081500,EW04_20220726081500_00144.jpg,tl,01:12.00,car,3,t,0
EW04_20220726081500,EW04_20220726081500_00144.jpg,tl,01:12.00,car,4,t,0
EW04_20220726081500,EW04_20220726081500_00147.jpg,tl,01:13.50,car,4,t,0
EW04_20220726081500,EW04_20220726081500_00149.jpg,tl,01:14.50,car,3,t,0
EW04_20220726081500,EW04_20220726081500_00150.jpg,tl,01:15.00,car,5,t,0
EW04_20220726081500,EW04_20220726081500_00151.jpg,tl,01:15.50,car,4,t,0
EW04_20220726081500,EW04_20220726081500_00152.jpg,tl,01:16.00,car,3,t,0
EW04_20220726081500,EW04_20220726081500_00155.jpg,tl,01:17.50,car,4,t,0
EW04_20220726081500,EW04_20220726081500_00156.jpg,tl,01:18.00,bus,5,t,0
EW04_20220726081500,EW04_20220726081500_00157.jpg,t,01:18.50,car,3,t,0
EW04_20220726081500,EW04_20220726081500_00160.jpg,t,01:20.00,car,4,t,0
EW04_20220726081500,EW04_20220726081500_00161.jpg,t,01:20.50,car,3,t,0
EW04_20220726081500,EW04_20220726081500_00163.jpg,t,01:21.50,car,5,t,0
EW04_20220726081500,EW04_20220726081500_00164.jpg,t,01:22.00,car,4,t,0
EW04_20220726081500,EW04_20220726081500_00164.jpg,t,01:22.00,car,3,t,0
EW04_20220726081500,EW04_20220726081500_00167.jpg,t,01:23.50,small_truck,4,t,0
EW04_20220726081500,EW04_20220726081500_00167.jpg,t,01:23.50,car,5,t,0
EW04_20220726081500,EW04_20220726081500_00171.jpg,t,01:25.50,car,3,t,0
EW04_20220726081500,EW04_20220726081500_00172.jpg,t,01:26.00,car,4,t,0
EW04_20220726081500,EW04_20220726081500_00173.jpg,t,01:26.50,car,5,t,0
EW04_20220726081500,EW04_20220726081500_00179.jpg,t,01:29.50,car,4,t,0
EW04_20220726081500,EW04_20220726081500_00180.jpg,t,01:30.00,car,3,t,0
EW04_20220726081500,EW04_20220726081500_00180.jpg,t,01:30.00,bus,5,t,0
EW04_20220726081500,EW04_20220726081500_00182.jpg,t,01:31.00,car,4,t,0
EW04_20220726081500,EW04_20220726081500_00187.jpg,t,01:33.50,car,4,t,0
EW04_20220726081500,EW04_20220726081500_00188.jpg,t,01:34.00,car,3,t,0
EW04_20220726081500,EW04_20220726081500_00190.jpg,t,01:35.00,car,3,t,0
EW04_20220726081500,EW04_20220726081500_00192.jpg,t,01:36.00,car,3,t,0
EW04_20220726081500,EW04_20220726081500_00201.jpg,t,01:40.50,car,4,t,0
EW04_20220726081500,EW04_20220726081500_00224.jpg,t,01:52.00,car,3,t,0
EW04_20220726081500,EW04_20220726081500_00235.jpg,y,01:57.50,small_truck,4,t,0
EW04_20220726081500,EW04_20220726081500_00323.jpg,s,02:41.50,car,1,u,0
