photo_file,photo_id,signal_info.movement,departure_time,car_type,lane,car_info.movement,Tracking_ID
EW04_20220726195000,EW04_20220726195000_00000.jpg,t,00:00.00,car,4,t,0
EW04_20220726195000,EW04_20220726195000_00001.jpg,t,00:00.50,bike,3,t,0
EW04_20220726195000,EW04_20220726195000_00002.jpg,t,00:01.00,bike,4,t,0
EW04_20220726195000,EW04_20220726195000_00002.jpg,t,00:01.00,bus,5,t,0
EW04_20220726195000,EW04_20220726195000_00006.jpg,t,00:03.00,car,4,t,0
EW04_20220726195000,EW04_20220726195000_00009.jpg,t,00:04.50,car,4,t,0
EW04_20220726195000,EW04_20220726195000_00009.jpg,t,00:04.50,car,3,t,0
EW04_20220726195000,EW04_20220726195000_00010.jpg,t,00:05.00,car,5,t,0
EW04_20220726195000,EW04_20220726195000_00013.jpg,t,00:06.50,car,4,t,0
EW04_20220726195000,EW04_20220726195000_00015.jpg,t,00:07.50,bus,5,t,0
EW04_20220726195000,EW04_20220726195000_00016.jpg,t,00:08.00,car,3,t,0
EW04_20220726195000,EW04_20220726195000_00019.jpg,t,00:09.50,car,4,t,0
EW04_20220726195000,EW04_20220726195000_00022.jpg,t,00:11.00,car,5,t,0
EW04_20220726195000,EW04_20220726195000_00024.jpg,t,00:12.00,car,3,t,0
EW04_20220726195000,EW04_20220726195000_00028.jpg,t,00:14.00,car,3,t,0
EW04_20220726195000,EW04_20220726195000_00029.jpg,t,00:14.50,bus,5,t,0
EW04_20220726195000,EW04_20220726195000_00029.jpg,t,00:14.50,car,4,t,0
EW04_20220726195000,EW04_20220726195000_00034.jpg,t,00:17.00,car,6,r,0
EW04_20220726195000,EW04_20220726195000_00035.jpg,t,00:17.50,car,4,t,0
EW04_20220726195000,EW04_20220726195000_00069.jpg,s,00:34.50,car,6,r,0
EW04_20220726195000,EW04_20220726195000_00100.jpg,s,00:50.00,bike,5,t,0
EW04_20220726195000,EW04_20220726195000_00105.jpg,s,00:52.50,bike,6,r,0
EW04_20220726195000,EW04_20220726195000_00120.jpg,s,01:00.00,car,1,u,0
EW04_20220726195000,EW04_20220726195000_00129.jpg,s,01:04.50,car,1,u,0
EW04_20220726195000,EW04_20220726195000_00223.jpg,s,01:51.50,car,6,r,0
EW04_20220726195000,EW04_20220726195000_00230.jpg,s,01:55.00,bus,6,r,0
EW04_20220726195000,EW04_20220726195000_00238.jpg,s,01:59.00,car,6,r,0
EW04_20220726195000,EW04_20220726195000_00244.jpg,s,02:02.00,car,6,r,0
EW04_20220726195000,EW04_20220726195000_00249.jpg,tl,02:04.50,car,6,r,0
EW04_20220726195000,EW04_20220726195000_00256.jpg,tl,02:08.00,car,1,u,0
EW04_20220726195000,EW04_20220726195000_00258.jpg,tl,02:09.00,car,2,l,0
EW04_20220726195000,EW04_20220726195000_00258.jpg,tl,02:09.00,car,1,u,0
EW04_20220726195000,EW04_20220726195000_00261.jpg,tl,02:10.50,car,3,t,0
EW04_20220726195000,EW04_20220726195000_00261.jpg,tl,02:10.50,car,4,t,0
EW04_20220726195000,EW04_20220726195000_00266.jpg,tl,02:13.00,car,3,t,0
EW04_20220726195000,EW04_20220726195000_00267.jpg,tl,02:13.50,car,5,t,0
EW04_20220726195000,EW04_20220726195000_00268.jpg,tl,02:14.00,car,4,t,0
EW04_20220726195000,EW04_20220726195000_00271.jpg,tl,02:15.50,car,4,t,0
EW04_20220726195000,EW04_20220726195000_00272.jpg,tl,02:16.00,car,1,u,0
EW04_20220726195000,EW04_20220726195000_00272.jpg,tl,02:16.00,car,3,t,0
EW04_20220726195000,EW04_20220726195000_00273.jpg,tl,02:16.50,car,5,t,0
EW04_20220726195000,EW04_20220726195000_00275.jpg,tl,02:17.50,car,3,t,0
EW04_20220726195000,EW04_20220726195000_00277.jpg,tl,02:18.50,car,5,t,0
EW04_20220726195000,EW04_20220726195000_00280.jpg,t,02:20.00,car,3,t,0
EW04_20220726195000,EW04_20220726195000_00281.jpg,t,02:20.50,car,5,t,0
EW04_20220726195000,EW04_20220726195000_00284.jpg,t,02:22.00,car,3,t,0
EW04_20220726195000,EW04_20220726195000_00285.jpg,t,02:22.50,car,5,t,0
EW04_20220726195000,EW04_20220726195000_00288.jpg,t,02:24.00,car,5,t,0
EW04_20220726195000,EW04_20220726195000_00290.jpg,t,02:25.00,car,3,t,0
EW04_20220726195000,EW04_20220726195000_00291.jpg,t,02:25.50,car,5,t,0
EW04_20220726195000,EW04_20220726195000_00292.jpg,t,02:26.00,car,4,t,0
EW04_20220726195000,EW04_20220726195000_00298.jpg,t,02:29.00,car,3,t,0
EW04_20220726195000,EW04_20220726195000_00299.jpg,t,02:29.50,car,5,t,0
EW04_20220726195000,EW04_20220726195000_00300.jpg,t,02:30.00,bike,6,r,0
EW04_20220726195000,EW04_20220726195000_00302.jpg,t,02:31.00,car,3,t,0
EW04_20220726195000,EW04_20220726195000_00304.jpg,t,02:32.00,car,4,t,0
EW04_20220726195000,EW04_20220726195000_00308.jpg,t,02:34.00,car,5,t,0
EW04_20220726195000,EW04_20220726195000_00310.jpg,t,02:35.00,small_truck,3,t,0
EW04_20220726195000,EW04_20220726195000_00310.jpg,t,02:35.00,car,4,t,0
EW04_20220726195000,EW04_20220726195000_00312.jpg,t,02:36.00,bike,3,t,0
EW04_20220726195000,EW04_20220726195000_00313.jpg,t,02:36.50,car,5,t,0
EW04_20220726195000,EW04_20220726195000_00313.jpg,t,02:36.50,car,4,t,0
EW04_20220726195000,EW04_20220726195000_00315.jpg,t,02:37.50,small_truck,3,t,0
EW04_20220726195000,EW04_20220726195000_00317.jpg,t,02:38.50,car,5,t,0
EW04_20220726195000,EW04_20220726195000_00319.jpg,t,02:39.50,car,4,t,0
EW04_20220726195000,EW04_20220726195000_00322.jpg,t,02:41.00,car,5,t,0
EW04_20220726195000,EW04_20220726195000_00322.jpg,t,02:41.00,car,4,t,0
EW04_20220726195000,EW04_20220726195000_00326.jpg,t,02:43.00,bike,5,t,0
EW04_20220726195000,EW04_20220726195000_00328.jpg,t,02:44.00,car,4,t,0
