photo_file,photo_id,signal_info.movement,departure_time,car_type,lane,car_info.movement,Tracking_ID
EW04_20220726075000,EW04_20220726075000_00004.jpg,t,00:02.00,car,4,t,0
EW04_20220726075000,EW04_20220726075000_00009.jpg,t,00:04.50,car,4,t,0
EW04_20220726075000,EW04_20220726075000_00019.jpg,t,00:09.50,car,3,t,0
EW04_20220726075000,EW04_20220726075000_00024.jpg,t,00:12.00,car,3,t,0
EW04_20220726075000,EW04_20220726075000_00029.jpg,t,00:14.50,car,3,t,0
EW04_20220726075000,EW04_20220726075000_00079.jpg,s,00:39.50,car,6,r,0
EW04_20220726075000,EW04_20220726075000_00126.jpg,s,01:03.00,car,1,u,0
EW04_20220726075000,EW04_20220726075000_00160.jpg,s,01:20.00,car,1,u,0
EW04_20220726075000,EW04_20220726075000_00207.jpg,s,01:43.50,car,6,r,0
EW04_20220726075000,EW04_20220726075000_00255.jpg,tl,02:07.50,car,4,t,0
EW04_20220726075000,EW04_20220726075000_00257.jpg,tl,02:08.50,small_truck,2,l,0
EW04_20220726075000,EW04_20220726075000_00258.jpg,tl,02:09.00,car,3,t,0
EW04_20220726075000,EW04_20220726075000_00259.jpg,tl,02:09.50,car,5,t,0
EW04_20220726075000,EW04_20220726075000_00260.jpg,tl,02:10.00,car,4,t,0
EW04_20220726075000,EW04_20220726075000_00261.jpg,tl,02:10.50,car,2,l,0
EW04_20220726075000,EW04_20220726075000_00261.jpg,tl,02:10.50,car,3,t,0
EW04_20220726075000,EW04_20220726075000_00263.jpg,tl,02:11.50,car,4,t,0
EW04_20220726075000,EW04_20220726075000_00265.jpg,tl,02:12.50,car,5,t,0
EW04_20220726075000,EW04_20220726075000_00265.jpg,tl,02:12.50,car,3,t,0
EW04_20220726075000,EW04_20220726075000_00268.jpg,tl,02:14.00,car,5,t,0
EW04_20220726075000,EW04_20220726075000_00268.jpg,tl,02:14.00,car,4,t,0
EW04_20220726075000,EW04_20220726075000_00268.jpg,tl,02:14.00,car,3,t,0
EW04_20220726075000,EW04_20220726075000_00271.jpg,tl,02:15.50,car,5,t,0
EW04_20220726075000,EW04_20220726075000_00272.jpg,tl,02:16.00,car,4,t,0
EW04_20220726075000,EW04_20220726075000_00273.jpg,t,02:16.50,car,3,t,0
EW04_20220726075000,EW04_20220726075000_00274.jpg,t,02:17.00,car,5,t,0
EW04_20220726075000,EW04_20220726075000_00277.jpg,t,02:18.50,car,4,t,0
EW04_20220726075000,EW04_20220726075000_00277.jpg,t,02:18.50,car,3,t,0
EW04_20220726075000,EW04_20220726075000_00279.jpg,t,02:19.50,car,5,t,0
EW04_20220726075000,EW04_20220726075000_00282.jpg,t,02:21.00,car,4,t,0
EW04_20220726075000,EW04_20220726075000_00282.jpg,t,02:21.00,car,3,t,0
EW04_20220726075000,EW04_20220726075000_00284.jpg,t,02:22.00,car,5,t,0
EW04_20220726075000,EW04_20220726075000_00286.jpg,t,02:23.00,car,3,t,0
EW04_20220726075000,EW04_20220726075000_00288.jpg,t,02:24.00,car,4,t,0
EW04_20220726075000,EW04_20220726075000_00289.jpg,t,02:24.50,car,5,t,0
EW04_20220726075000,EW04_20220726075000_00290.jpg,t,02:25.00,small_truck,4,t,0
EW04_20220726075000,EW04_20220726075000_00292.jpg,t,02:26.00,car,3,t,0
EW04_20220726075000,EW04_20220726075000_00292.jpg,t,02:26.00,car,5,t,0
EW04_20220726075000,EW04_20220726075000_00295.jpg,t,02:27.50,car,4,t,0
EW04_20220726075000,EW04_20220726075000_00295.jpg,t,02:27.50,car,5,t,0
EW04_20220726075000,EW04_20220726075000_00297.jpg,t,02:28.50,car,3,t,0
EW04_20220726075000,EW04_20220726075000_00301.jpg,t,02:30.50,small_truck,3,t,0
EW04_20220726075000,EW04_20220726075000_00305.jpg,t,02:32.50,car,3,t,0
EW04_20220726075000,EW04_20220726075000_00308.jpg,t,02:34.00,car,4,t,0
EW04_20220726075000,EW04_20220726075000_00310.jpg,t,02:35.00,car,3,t,0
EW04_20220726075000,EW04_20220726075000_00311.jpg,t,02:35.50,car,4,t,0
EW04_20220726075000,EW04_20220726075000_00314.jpg,t,02:37.00,car,4,t,0
EW04_20220726075000,EW04_20220726075000_00322.jpg,t,02:41.00,car,5,t,0
EW04_20220726075000,EW04_20220726075000_00322.jpg,t,02:41.00,car,4,t,0
EW04_20220726075000,EW04_20220726075000_00325.jpg,t,02:42.50,car,3,t,0
EW04_20220726075000,EW04_20220726075000_00328.jpg,t,02:44.00,car,5,t,0
EW04_20220726075000,EW04_20220726075000_00333.jpg,t,02:46.50,car,4,t,0
EW04_20220726075000,EW04_20220726075000_00351.jpg,t,02:55.50,car,3,t,0
