photo_file,photo_id,signal_info.movement,departure_time,car_type,lane,car_info.movement,Tracking_ID
EW04_20220726080000,EW04_20220726080000_00011.jpg,tl,00:05.50,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00012.jpg,tl,00:06.00,car,1,l,0
EW04_20220726080000,EW04_20220726080000_00014.jpg,tl,00:07.00,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00015.jpg,tl,00:07.50,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00015.jpg,tl,00:07.50,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00018.jpg,tl,00:09.00,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00019.jpg,tl,00:09.50,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00020.jpg,tl,00:10.00,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00023.jpg,tl,00:11.50,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00026.jpg,tl,00:13.00,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00026.jpg,tl,00:13.00,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00028.jpg,tl,00:14.00,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00029.jpg,tl,00:14.50,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00031.jpg,tl,00:15.50,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00032.jpg,tl,00:16.00,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00035.jpg,t,00:17.50,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00036.jpg,t,00:18.00,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00037.jpg,t,00:18.50,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00039.jpg,t,00:19.50,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00039.jpg,t,00:19.50,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00042.jpg,t,00:21.00,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00042.jpg,t,00:21.00,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00045.jpg,t,00:22.50,bus,5,t,0
EW04_20220726080000,EW04_20220726080000_00046.jpg,t,00:23.00,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00046.jpg,t,00:23.00,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00050.jpg,t,00:25.00,small_truck,4,t,0
EW04_20220726080000,EW04_20220726080000_00050.jpg,t,00:25.00,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00051.jpg,t,00:25.50,bus,5,t,0
EW04_20220726080000,EW04_20220726080000_00052.jpg,t,00:26.00,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00054.jpg,t,00:27.00,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00056.jpg,t,00:28.00,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00057.jpg,t,00:28.50,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00060.jpg,t,00:30.00,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00062.jpg,t,00:31.00,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00067.jpg,t,00:33.50,bus,4,t,0
EW04_20220726080000,EW04_20220726080000_00068.jpg,t,00:34.00,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00075.jpg,t,00:37.50,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00078.jpg,t,00:39.00,small_truck,3,t,0
EW04_20220726080000,EW04_20220726080000_00087.jpg,t,00:43.50,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00089.jpg,t,00:44.50,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00091.jpg,t,00:45.50,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00094.jpg,t,00:47.00,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00183.jpg,s,01:31.50,car,6,r,0
EW04_20220726080000,EW04_20220726080000_00204.jpg,s,01:42.00,car,1,u,0
EW04_20220726080000,EW04_20220726080000_00214.jpg,s,01:47.00,car,1,u,0
EW04_20220726080000,EW04_20220726080000_00291.jpg,s,02:25.50,car,6,r,0
EW04_20220726080000,EW04_20220726080000_00332.jpg,tl,02:46.00,car,2,l,0
EW04_20220726080000,EW04_20220726080000_00333.jpg,tl,02:46.50,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00333.jpg,tl,02:46.50,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00334.jpg,tl,02:47.00,bus,1,l,0
EW04_20220726080000,EW04_20220726080000_00335.jpg,tl,02:47.50,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00338.jpg,tl,02:49.00,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00338.jpg,tl,02:49.00,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00340.jpg,tl,02:50.00,car,2,l,0
EW04_20220726080000,EW04_20220726080000_00343.jpg,tl,02:51.50,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00343.jpg,tl,02:51.50,small_truck,4,t,0
EW04_20220726080000,EW04_20220726080000_00344.jpg,tl,02:52.00,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00346.jpg,tl,02:53.00,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00347.jpg,tl,02:53.50,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00348.jpg,tl,02:54.00,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00350.jpg,tl,02:55.00,small_truck,5,t,0
EW04_20220726080000,EW04_20220726080000_00351.jpg,tl,02:55.50,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00351.jpg,tl,02:55.50,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00354.jpg,t,02:57.00,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00354.jpg,t,02:57.00,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00356.jpg,t,02:58.00,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00357.jpg,t,02:58.50,small_truck,3,t,0
EW04_20220726080000,EW04_20220726080000_00358.jpg,t,02:59.00,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00358.jpg,t,02:59.00,bike,5,t,0
EW04_20220726080000,EW04_20220726080000_00360.jpg,t,03:00.00,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00361.jpg,t,03:00.50,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00362.jpg,t,03:01.00,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00365.jpg,t,03:02.50,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00366.jpg,t,03:03.00,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00367.jpg,t,03:03.50,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00369.jpg,t,03:04.50,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00371.jpg,t,03:05.50,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00373.jpg,t,03:06.50,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00375.jpg,t,03:07.50,small_truck,4,t,0
EW04_20220726080000,EW04_20220726080000_00377.jpg,t,03:08.50,bus,5,t,0
EW04_20220726080000,EW04_20220726080000_00378.jpg,t,03:09.00,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00378.jpg,t,03:09.00,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00381.jpg,t,03:10.50,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00382.jpg,t,03:11.00,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00385.jpg,t,03:12.50,car,3,t,0
EW04_20220726080000,EW04_20220726080000_00386.jpg,t,03:13.00,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00390.jpg,t,03:15.00,bus,5,t,0
EW04_20220726080000,EW04_20220726080000_00390.jpg,t,03:15.00,small_truck,4,t,0
EW04_20220726080000,EW04_20220726080000_00395.jpg,t,03:17.50,car,6,t,0
EW04_20220726080000,EW04_20220726080000_00395.jpg,t,03:17.50,car,6,r,0
EW04_20220726080000,EW04_20220726080000_00407.jpg,t,03:23.50,car,5,t,0
EW04_20220726080000,EW04_20220726080000_00412.jpg,t,03:26.00,car,4,t,0
EW04_20220726080000,EW04_20220726080000_00456.jpg,s,03:48.00,car,6,r,0
EW04_20220726080000,EW04_20220726080000_00518.jpg,s,04:19.00,car,1,u,0
EW04_20220726080000,EW04_20220726080000_00523.jpg,s,04:21.50,car,1,u,0
EW04_20220726080000,EW04_20220726080000_00529.jpg,s,04:24.50,car,1,u,0
EW04_20220726080000,EW04_20220726080000_00538.jpg,s,04:29.00,car,1,u,0
